"datetime","site_id","variable","parameter","daily_mean"
2022-12-08,"CRAM","eastward_wind",24,-0.99158892656366
2022-12-08,"CRAM","northward_wind",24,-0.99158892656366
2022-12-08,"CRAM","precipitation_flux",24,0.000177083331401701
2022-12-08,"CRAM","relative_humidity",24,0.924133284886678
2022-12-08,"CRAM","surface_downwelling_longwave_flux_in_air",24,286
2022-12-08,"CRAM","surface_downwelling_shortwave_flux_in_air",24,42.75
2022-12-08,"CRAM","air_pressure",25,94902.1245117188
2022-12-08,"CRAM","air_temperature",25,-2.35957603454585
2022-12-08,"CRAM","eastward_wind",25,2.9178536310792
2022-12-08,"CRAM","northward_wind",25,2.9178536310792
2022-12-08,"CRAM","precipitation_flux",25,2.31481484930824e-06
2022-12-08,"CRAM","relative_humidity",25,0.812509237925212
2022-12-08,"CRAM","surface_downwelling_longwave_flux_in_air",25,243.544677734375
2022-12-08,"CRAM","surface_downwelling_shortwave_flux_in_air",25,75.75
2022-12-08,"CRAM","air_pressure",26,95601.1022135417
2022-12-08,"CRAM","air_temperature",26,-8.4034437815348
2022-12-08,"CRAM","eastward_wind",26,-0.735043489684661
2022-12-08,"CRAM","northward_wind",26,-0.735043489684661
2022-12-08,"CRAM","precipitation_flux",26,5.78703703703704e-06
2022-12-08,"CRAM","relative_humidity",26,0.881477902730306
2022-12-08,"CRAM","surface_downwelling_longwave_flux_in_air",26,197.75
2022-12-08,"CRAM","surface_downwelling_shortwave_flux_in_air",26,76
2022-12-08,"CRAM","air_pressure",27,95345.6778971354
2022-12-08,"CRAM","air_temperature",27,-1.93891347249343
2022-12-08,"CRAM","eastward_wind",27,2.22801698744297
2022-12-08,"CRAM","northward_wind",27,2.22801698744297
2022-12-08,"CRAM","precipitation_flux",27,0
2022-12-08,"CRAM","relative_humidity",27,0.819068282445272
2022-12-08,"CRAM","surface_downwelling_longwave_flux_in_air",27,215.46928024292
2022-12-08,"CRAM","surface_downwelling_shortwave_flux_in_air",27,75
2022-12-08,"CRAM","air_pressure",28,95849.6653645833
2022-12-08,"CRAM","air_temperature",28,-4.96622416178383
2022-12-08,"CRAM","eastward_wind",28,2.79342103997866
2022-12-08,"CRAM","northward_wind",28,2.79342103997866
2022-12-08,"CRAM","precipitation_flux",28,1.04166669081207e-05
2022-12-08,"CRAM","relative_humidity",28,0.742272736231486
2022-12-08,"CRAM","surface_downwelling_longwave_flux_in_air",28,228.904449462891
2022-12-08,"CRAM","surface_downwelling_shortwave_flux_in_air",28,62.5
2022-12-08,"CRAM","air_pressure",29,94430.2906901042
2022-12-08,"CRAM","air_temperature",29,-4.08340085347487
2022-12-08,"CRAM","eastward_wind",29,-6.08312501261632
2022-12-08,"CRAM","northward_wind",29,-6.08312501261632
2022-12-08,"CRAM","precipitation_flux",29,6.018518573708e-05
2022-12-08,"CRAM","relative_humidity",29,0.852519157727559
2022-12-08,"CRAM","surface_downwelling_longwave_flux_in_air",29,282.486038208008
2022-12-08,"CRAM","surface_downwelling_shortwave_flux_in_air",29,16
2022-12-08,"CRAM","air_pressure",30,94734.0192057292
2022-12-08,"CRAM","air_temperature",30,1.7367755889893
2022-12-08,"CRAM","eastward_wind",30,0.571617528796196
2022-12-08,"CRAM","northward_wind",30,0.571617528796196
2022-12-08,"CRAM","precipitation_flux",30,0
2022-12-08,"CRAM","relative_humidity",30,0.793364753723145
2022-12-08,"CRAM","surface_downwelling_longwave_flux_in_air",30,262.033676147461
2022-12-08,"CRAM","surface_downwelling_shortwave_flux_in_air",30,37.5
2022-12-08,"LIRO","air_pressure",1,95903.6435546875
2022-12-08,"LIRO","air_temperature",1,-14.1202673594157
2022-12-08,"LIRO","eastward_wind",1,3.85335667431355
2022-12-08,"LIRO","northward_wind",1,3.85335667431355
2022-12-08,"LIRO","precipitation_flux",1,4.62962978485006e-06
2022-12-08,"LIRO","relative_humidity",1,0.903010193506877
2022-12-08,"LIRO","surface_downwelling_longwave_flux_in_air",1,184.554466247559
2022-12-08,"LIRO","surface_downwelling_shortwave_flux_in_air",1,80
2022-12-08,"LIRO","air_pressure",2,95970.6845703125
2022-12-08,"LIRO","air_temperature",2,-6.74838651021315
2022-12-08,"LIRO","eastward_wind",2,-2.07970102876425
2022-12-08,"LIRO","northward_wind",2,-2.07970102876425
2022-12-08,"LIRO","precipitation_flux",2,2.31481484930824e-06
2022-12-08,"LIRO","relative_humidity",2,0.934987085660299
2022-12-08,"LIRO","surface_downwelling_longwave_flux_in_air",2,219.134979248047
2022-12-08,"LIRO","surface_downwelling_shortwave_flux_in_air",2,62.5
2022-12-08,"LIRO","air_pressure",3,96110.4949544271
2022-12-08,"LIRO","air_temperature",3,-3.92387911478676
2022-12-08,"LIRO","eastward_wind",3,-0.808410211155812
2022-12-08,"LIRO","northward_wind",3,-0.808410211155812
2022-12-08,"LIRO","precipitation_flux",3,1.15740742465412e-06
2022-12-08,"LIRO","relative_humidity",3,0.908193678855896
2022-12-08,"LIRO","surface_downwelling_longwave_flux_in_air",3,242.25
2022-12-08,"LIRO","surface_downwelling_shortwave_flux_in_air",3,65.25
2022-12-08,"LIRO","air_pressure",4,94943.3255208333
2022-12-08,"LIRO","air_temperature",4,-0.289203770955339
2022-12-08,"LIRO","eastward_wind",4,1.38409011531621
2022-12-08,"LIRO","northward_wind",4,1.38409011531621
2022-12-08,"LIRO","precipitation_flux",4,0
2022-12-08,"LIRO","relative_humidity",4,0.868786223729451
2022-12-08,"LIRO","surface_downwelling_longwave_flux_in_air",4,264.553131103516
2022-12-08,"LIRO","surface_downwelling_shortwave_flux_in_air",4,35
2022-12-08,"LIRO","air_pressure",5,95754.5968424479
2022-12-08,"LIRO","air_temperature",5,-5.04750200907387
2022-12-08,"LIRO","eastward_wind",5,1.10456039011478
2022-12-08,"LIRO","northward_wind",5,1.10456039011478
2022-12-08,"LIRO","precipitation_flux",5,0
2022-12-08,"LIRO","relative_humidity",5,0.678317004839579
2022-12-08,"LIRO","surface_downwelling_longwave_flux_in_air",5,239.378997802734
2022-12-08,"LIRO","surface_downwelling_shortwave_flux_in_air",5,47.5
2022-12-08,"LIRO","air_pressure",6,96695.2457682292
2022-12-08,"LIRO","air_temperature",6,-6.97875353495277
2022-12-08,"LIRO","eastward_wind",6,3.28753234942754
2022-12-08,"LIRO","northward_wind",6,3.28753234942754
2022-12-08,"LIRO","precipitation_flux",6,2.31481484930824e-06
2022-12-08,"LIRO","relative_humidity",6,0.793709179560343
2022-12-08,"LIRO","surface_downwelling_longwave_flux_in_air",6,211.703163146973
2022-12-08,"LIRO","surface_downwelling_shortwave_flux_in_air",6,72
2022-12-08,"LIRO","air_pressure",7,95947.1455078125
2022-12-08,"LIRO","air_temperature",7,-8.248226292928
2022-12-08,"LIRO","eastward_wind",7,2.07309018820524
2022-12-08,"LIRO","northward_wind",7,2.07309018820524
2022-12-08,"LIRO","precipitation_flux",7,2.31481488380167e-05
2022-12-08,"LIRO","relative_humidity",7,0.845599152247111
2022-12-08,"LIRO","surface_downwelling_longwave_flux_in_air",7,232.5
2022-12-08,"LIRO","surface_downwelling_shortwave_flux_in_air",7,56
2022-12-08,"LIRO","air_pressure",8,95969.2397460938
2022-12-08,"LIRO","air_temperature",8,-4.08155899047847
2022-12-08,"LIRO","eastward_wind",8,2.04408819725116
2022-12-08,"LIRO","northward_wind",8,2.04408819725116
2022-12-08,"LIRO","precipitation_flux",8,0
2022-12-08,"LIRO","relative_humidity",8,0.782167458534241
2022-12-08,"LIRO","surface_downwelling_longwave_flux_in_air",8,210.061874389648
2022-12-08,"LIRO","surface_downwelling_shortwave_flux_in_air",8,72.5
2022-12-08,"LIRO","air_pressure",9,95223.5079752604
2022-12-08,"LIRO","air_temperature",9,-6.41131985982253
2022-12-08,"LIRO","eastward_wind",9,4.53518040974935
2022-12-08,"LIRO","northward_wind",9,4.53518040974935
2022-12-08,"LIRO","precipitation_flux",9,3.47222227396237e-06
2022-12-08,"LIRO","relative_humidity",9,0.741036637624105
2022-12-08,"LIRO","surface_downwelling_longwave_flux_in_air",9,207.797668457031
2022-12-08,"LIRO","surface_downwelling_shortwave_flux_in_air",9,74.75
2022-12-08,"LIRO","air_pressure",10,96689.3196614583
2022-12-08,"LIRO","air_temperature",10,-8.1985322316487
2022-12-08,"LIRO","eastward_wind",10,1.25773871255418
2022-12-08,"LIRO","northward_wind",10,1.25773871255418
2022-12-08,"LIRO","precipitation_flux",10,0
2022-12-08,"LIRO","relative_humidity",10,0.863516766230265
2022-12-08,"LIRO","surface_downwelling_longwave_flux_in_air",10,200.545356750488
2022-12-08,"LIRO","surface_downwelling_shortwave_flux_in_air",10,70
2022-12-08,"LIRO","air_pressure",11,95168.55078125
2022-12-08,"LIRO","air_temperature",11,-15.8960572560628
2022-12-08,"LIRO","eastward_wind",11,4.40465052922567
2022-12-08,"LIRO","northward_wind",11,4.40465052922567
2022-12-08,"LIRO","precipitation_flux",11,6.94444472039187e-06
2022-12-08,"LIRO","relative_humidity",11,0.865261710484823
2022-12-08,"LIRO","surface_downwelling_longwave_flux_in_air",11,168.302322387695
2022-12-08,"LIRO","surface_downwelling_shortwave_flux_in_air",11,72.25
2022-12-08,"LIRO","air_pressure",12,96931.3714192708
2022-12-08,"LIRO","air_temperature",12,-6.2921379089355
2022-12-08,"LIRO","eastward_wind",12,-3.13513685266177
2022-12-08,"LIRO","northward_wind",12,-3.13513685266177
2022-12-08,"LIRO","precipitation_flux",12,0
2022-12-08,"LIRO","relative_humidity",12,0.86046079158783
2022-12-08,"LIRO","surface_downwelling_longwave_flux_in_air",12,238.25
2022-12-08,"LIRO","surface_downwelling_shortwave_flux_in_air",12,60
2022-12-08,"LIRO","air_pressure",13,94296.1692708333
2022-12-08,"LIRO","air_temperature",13,-3.93792546590163
2022-12-08,"LIRO","eastward_wind",13,2.23150456945101
2022-12-08,"LIRO","northward_wind",13,2.23150456945101
2022-12-08,"LIRO","precipitation_flux",13,1.73611114560454e-05
2022-12-08,"LIRO","relative_humidity",13,0.867105992635091
2022-12-08,"LIRO","surface_downwelling_longwave_flux_in_air",13,256
2022-12-08,"LIRO","surface_downwelling_shortwave_flux_in_air",13,44.75
2022-12-08,"LIRO","air_pressure",14,96211.3154296875
2022-12-08,"LIRO","air_temperature",14,-8.46417249043776
2022-12-08,"LIRO","eastward_wind",14,2.78067540625731
2022-12-08,"LIRO","northward_wind",14,2.78067540625731
2022-12-08,"LIRO","precipitation_flux",14,0
2022-12-08,"LIRO","relative_humidity",14,0.733733689785004
2022-12-08,"LIRO","surface_downwelling_longwave_flux_in_air",14,212.355514526367
2022-12-08,"LIRO","surface_downwelling_shortwave_flux_in_air",14,55
2022-12-08,"LIRO","air_pressure",15,95770.5579427083
2022-12-08,"LIRO","air_temperature",15,-0.74275283813472
2022-12-08,"LIRO","eastward_wind",15,-1.53544709583124
2022-12-08,"LIRO","northward_wind",15,-1.53544709583124
2022-12-08,"LIRO","precipitation_flux",15,3.70370375889319e-05
2022-12-08,"LIRO","relative_humidity",15,0.982313963572184
2022-12-08,"LIRO","surface_downwelling_longwave_flux_in_air",15,316
2022-12-08,"LIRO","surface_downwelling_shortwave_flux_in_air",15,15
2022-12-08,"LIRO","air_pressure",16,94482.1376953125
2022-12-08,"LIRO","air_temperature",16,-0.97700831095375
2022-12-08,"LIRO","eastward_wind",16,3.60272490481536
2022-12-08,"LIRO","northward_wind",16,3.60272490481536
2022-12-08,"LIRO","precipitation_flux",16,8.10185205881242e-06
2022-12-08,"LIRO","relative_humidity",16,0.941188952128092
2022-12-08,"LIRO","surface_downwelling_longwave_flux_in_air",16,303.5
2022-12-08,"LIRO","surface_downwelling_shortwave_flux_in_air",16,19.25
2022-12-08,"LIRO","air_pressure",17,95793.9192708333
2022-12-08,"LIRO","air_temperature",17,-1.72212740580238
2022-12-08,"LIRO","eastward_wind",17,1.16820217544834
2022-12-08,"LIRO","northward_wind",17,1.16820217544834
2022-12-08,"LIRO","precipitation_flux",17,0
2022-12-08,"LIRO","relative_humidity",17,0.896179863611857
2022-12-08,"LIRO","surface_downwelling_longwave_flux_in_air",17,250
2022-12-08,"LIRO","surface_downwelling_shortwave_flux_in_air",17,50
2022-12-08,"LIRO","air_pressure",18,95848.0961914062
2022-12-08,"LIRO","air_temperature",18,-0.926934051513626
2022-12-08,"LIRO","eastward_wind",18,2.69660810629527
2022-12-08,"LIRO","northward_wind",18,2.69660810629527
2022-12-08,"LIRO","precipitation_flux",18,0
2022-12-08,"LIRO","relative_humidity",18,0.654240729014079
2022-12-08,"LIRO","surface_downwelling_longwave_flux_in_air",18,211.748210906982
2022-12-08,"LIRO","surface_downwelling_shortwave_flux_in_air",18,75.75
2022-12-08,"LIRO","air_pressure",19,94060.2221679688
2022-12-08,"LIRO","air_temperature",19,-1.87134310404457
2022-12-08,"LIRO","eastward_wind",19,-1.28685115898649
2022-12-08,"LIRO","northward_wind",19,-1.28685115898649
2022-12-08,"LIRO","precipitation_flux",19,4.97685190014265e-05
2022-12-08,"LIRO","relative_humidity",19,0.927574548721314
2022-12-08,"LIRO","surface_downwelling_longwave_flux_in_air",19,281.897064208984
2022-12-08,"LIRO","surface_downwelling_shortwave_flux_in_air",19,32.75
2022-12-08,"LIRO","air_pressure",20,95587.7556966146
2022-12-08,"LIRO","air_temperature",20,-6.2666137695312
2022-12-08,"LIRO","eastward_wind",20,3.08323492047687
2022-12-08,"LIRO","northward_wind",20,3.08323492047687
2022-12-08,"LIRO","precipitation_flux",20,2.77777788815675e-05
2022-12-08,"LIRO","relative_humidity",20,0.8519153881073
2022-12-08,"LIRO","surface_downwelling_longwave_flux_in_air",20,229.191390991211
2022-12-08,"LIRO","surface_downwelling_shortwave_flux_in_air",20,37
2022-12-08,"LIRO","air_pressure",21,96161.2649739583
2022-12-08,"LIRO","air_temperature",21,-7.78620796203609
2022-12-08,"LIRO","eastward_wind",21,-0.507315710186958
2022-12-08,"LIRO","northward_wind",21,-0.507315710186958
2022-12-08,"LIRO","precipitation_flux",21,1.38888894407837e-05
2022-12-08,"LIRO","relative_humidity",21,0.875671720504761
2022-12-08,"LIRO","surface_downwelling_longwave_flux_in_air",21,232.186122894287
2022-12-08,"LIRO","surface_downwelling_shortwave_flux_in_air",21,55.75
2022-12-08,"LIRO","air_pressure",22,94462.6116536458
2022-12-08,"LIRO","air_temperature",22,-1.75558611551918
2022-12-08,"LIRO","eastward_wind",22,0.823612657686075
2022-12-08,"LIRO","northward_wind",22,0.823612657686075
2022-12-08,"LIRO","precipitation_flux",22,0
2022-12-08,"LIRO","relative_humidity",22,0.860638546943664
2022-12-08,"LIRO","surface_downwelling_longwave_flux_in_air",22,246.797668457031
2022-12-08,"LIRO","surface_downwelling_shortwave_flux_in_air",22,45
2022-12-08,"LIRO","air_pressure",23,95316.3219401042
2022-12-08,"LIRO","air_temperature",23,-15.7996573130289
2022-12-08,"LIRO","eastward_wind",23,3.27062119445569
2022-12-08,"LIRO","northward_wind",23,3.27062119445569
2022-12-08,"LIRO","precipitation_flux",23,2.31481484930824e-06
2022-12-08,"LIRO","relative_humidity",23,0.870121625264486
2022-12-08,"LIRO","surface_downwelling_longwave_flux_in_air",23,190.047668457031
2022-12-08,"LIRO","surface_downwelling_shortwave_flux_in_air",23,52.5
2022-12-08,"LIRO","air_pressure",24,93706.0802408854
2022-12-08,"LIRO","air_temperature",24,-2.41480394999184
2022-12-08,"LIRO","eastward_wind",24,-0.99158892656366
2022-12-08,"LIRO","northward_wind",24,-0.99158892656366
2022-12-08,"LIRO","precipitation_flux",24,0.000177083331401701
2022-12-08,"LIRO","relative_humidity",24,0.924133284886678
2022-12-08,"LIRO","surface_downwelling_longwave_flux_in_air",24,286
2022-12-08,"LIRO","surface_downwelling_shortwave_flux_in_air",24,42.75
2022-12-08,"LIRO","air_pressure",25,94902.1245117188
2022-12-08,"LIRO","air_temperature",25,-2.35957603454585
2022-12-08,"LIRO","eastward_wind",25,2.9178536310792
2022-12-08,"LIRO","northward_wind",25,2.9178536310792
2022-12-08,"LIRO","precipitation_flux",25,2.31481484930824e-06
2022-12-08,"LIRO","relative_humidity",25,0.812509237925212
2022-12-08,"LIRO","surface_downwelling_longwave_flux_in_air",25,243.544677734375
2022-12-08,"LIRO","surface_downwelling_shortwave_flux_in_air",25,75.75
2022-12-08,"LIRO","air_pressure",26,95601.1022135417
2022-12-08,"LIRO","air_temperature",26,-8.4034437815348
2022-12-08,"LIRO","eastward_wind",26,-0.735043489684661
2022-12-08,"LIRO","northward_wind",26,-0.735043489684661
2022-12-08,"LIRO","precipitation_flux",26,5.78703703703704e-06
2022-12-08,"LIRO","relative_humidity",26,0.881477902730306
2022-12-08,"LIRO","surface_downwelling_longwave_flux_in_air",26,197.75
2022-12-08,"LIRO","surface_downwelling_shortwave_flux_in_air",26,76
2022-12-08,"LIRO","air_pressure",27,95345.6778971354
2022-12-08,"LIRO","air_temperature",27,-1.93891347249343
2022-12-08,"LIRO","eastward_wind",27,2.22801698744297
2022-12-08,"LIRO","northward_wind",27,2.22801698744297
2022-12-08,"LIRO","precipitation_flux",27,0
2022-12-08,"LIRO","relative_humidity",27,0.819068282445272
2022-12-08,"LIRO","surface_downwelling_longwave_flux_in_air",27,215.46928024292
2022-12-08,"LIRO","surface_downwelling_shortwave_flux_in_air",27,75
2022-12-08,"LIRO","air_pressure",28,95849.6653645833
2022-12-08,"LIRO","air_temperature",28,-4.96622416178383
2022-12-08,"LIRO","eastward_wind",28,2.79342103997866
2022-12-08,"LIRO","northward_wind",28,2.79342103997866
2022-12-08,"LIRO","precipitation_flux",28,1.04166669081207e-05
2022-12-08,"LIRO","relative_humidity",28,0.742272736231486
2022-12-08,"LIRO","surface_downwelling_longwave_flux_in_air",28,228.904449462891
2022-12-08,"LIRO","surface_downwelling_shortwave_flux_in_air",28,62.5
2022-12-08,"LIRO","air_pressure",29,94430.2906901042
2022-12-08,"LIRO","air_temperature",29,-4.08340085347487
2022-12-08,"LIRO","eastward_wind",29,-6.08312501261632
2022-12-08,"LIRO","northward_wind",29,-6.08312501261632
2022-12-08,"LIRO","precipitation_flux",29,6.018518573708e-05
2022-12-08,"LIRO","relative_humidity",29,0.852519157727559
2022-12-08,"LIRO","surface_downwelling_longwave_flux_in_air",29,282.486038208008
2022-12-08,"LIRO","surface_downwelling_shortwave_flux_in_air",29,16
2022-12-08,"LIRO","air_pressure",30,94734.0192057292
2022-12-08,"LIRO","air_temperature",30,1.7367755889893
2022-12-08,"LIRO","eastward_wind",30,0.571617528796196
2022-12-08,"LIRO","northward_wind",30,0.571617528796196
2022-12-08,"LIRO","precipitation_flux",30,0
2022-12-08,"LIRO","relative_humidity",30,0.793364753723145
2022-12-08,"LIRO","surface_downwelling_longwave_flux_in_air",30,262.033676147461
2022-12-08,"LIRO","surface_downwelling_shortwave_flux_in_air",30,37.5
2022-12-08,"PRLA","air_pressure",1,96264.0416666667
2022-12-08,"PRLA","air_temperature",1,-20.9950613657633
2022-12-08,"PRLA","eastward_wind",1,5.04418990264336
2022-12-08,"PRLA","northward_wind",1,5.04418990264336
2022-12-08,"PRLA","precipitation_flux",1,0
2022-12-08,"PRLA","relative_humidity",1,0.908906027475993
2022-12-08,"PRLA","surface_downwelling_longwave_flux_in_air",1,157.554466247559
2022-12-08,"PRLA","surface_downwelling_shortwave_flux_in_air",1,80
2022-12-08,"PRLA","air_pressure",2,96503.6525065104
2022-12-08,"PRLA","air_temperature",2,-13.0010835011799
2022-12-08,"PRLA","eastward_wind",2,0.850298884014289
2022-12-08,"PRLA","northward_wind",2,0.850298884014289
2022-12-08,"PRLA","precipitation_flux",2,2.31481484930824e-06
2022-12-08,"PRLA","relative_humidity",2,0.961674569447835
2022-12-08,"PRLA","surface_downwelling_longwave_flux_in_air",2,206.634979248047
2022-12-08,"PRLA","surface_downwelling_shortwave_flux_in_air",2,70
2022-12-08,"PRLA","air_pressure",3,96256.5642903646
2022-12-08,"PRLA","air_temperature",3,-3.98533134460445
2022-12-08,"PRLA","eastward_wind",3,2.55325637509425
2022-12-08,"PRLA","northward_wind",3,2.55325637509425
2022-12-08,"PRLA","precipitation_flux",3,1.15740742465412e-06
2022-12-08,"PRLA","relative_humidity",3,0.859547823270162
2022-12-08,"PRLA","surface_downwelling_longwave_flux_in_air",3,230.75
2022-12-08,"PRLA","surface_downwelling_shortwave_flux_in_air",3,53.5
2022-12-08,"PRLA","air_pressure",4,94953.7908528646
2022-12-08,"PRLA","air_temperature",4,-0.675038146972611
2022-12-08,"PRLA","eastward_wind",4,3.56950671365485
2022-12-08,"PRLA","northward_wind",4,3.56950671365485
2022-12-08,"PRLA","precipitation_flux",4,0
2022-12-08,"PRLA","relative_humidity",4,0.703911216259003
2022-12-08,"PRLA","surface_downwelling_longwave_flux_in_air",4,232.803127288818
2022-12-08,"PRLA","surface_downwelling_shortwave_flux_in_air",4,67.5
2022-12-08,"PRLA","air_pressure",5,95789.4993489583
2022-12-08,"PRLA","air_temperature",5,-10.8668760935465
2022-12-08,"PRLA","eastward_wind",5,-2.41918944567442
2022-12-08,"PRLA","northward_wind",5,-2.41918944567442
2022-12-08,"PRLA","precipitation_flux",5,1.04166665631864e-05
2022-12-08,"PRLA","relative_humidity",5,0.909233684539795
2022-12-08,"PRLA","surface_downwelling_longwave_flux_in_air",5,245.628997802734
2022-12-08,"PRLA","surface_downwelling_shortwave_flux_in_air",5,65
2022-12-08,"PRLA","air_pressure",6,96906.1136067708
2022-12-08,"PRLA","air_temperature",6,-13.8275084177653
2022-12-08,"PRLA","eastward_wind",6,3.67899068941673
2022-12-08,"PRLA","northward_wind",6,3.67899068941673
2022-12-08,"PRLA","precipitation_flux",6,0
2022-12-08,"PRLA","relative_humidity",6,0.875084185600281
2022-12-08,"PRLA","surface_downwelling_longwave_flux_in_air",6,176.203163146973
2022-12-08,"PRLA","surface_downwelling_shortwave_flux_in_air",6,79.5
2022-12-08,"PRLA","air_pressure",7,96867.0789388021
2022-12-08,"PRLA","air_temperature",7,-18.6671881357828
2022-12-08,"PRLA","eastward_wind",7,5.31975684563319
2022-12-08,"PRLA","northward_wind",7,5.31975684563319
2022-12-08,"PRLA","precipitation_flux",7,0
2022-12-08,"PRLA","relative_humidity",7,0.909140818913778
2022-12-08,"PRLA","surface_downwelling_longwave_flux_in_air",7,161.25
2022-12-08,"PRLA","surface_downwelling_shortwave_flux_in_air",7,80
2022-12-08,"PRLA","air_pressure",8,95718.3717447917
2022-12-08,"PRLA","air_temperature",8,-4.69052200317378
2022-12-08,"PRLA","eastward_wind",8,4.8695047100385
2022-12-08,"PRLA","northward_wind",8,4.8695047100385
2022-12-08,"PRLA","precipitation_flux",8,1.04166665631864e-05
2022-12-08,"PRLA","relative_humidity",8,0.933000768025716
2022-12-08,"PRLA","surface_downwelling_longwave_flux_in_air",8,245.561874389648
2022-12-08,"PRLA","surface_downwelling_shortwave_flux_in_air",8,42.5
2022-12-08,"PRLA","air_pressure",9,96388.4767252604
2022-12-08,"PRLA","air_temperature",9,-3.88799934387202
2022-12-08,"PRLA","eastward_wind",9,2.24226371323069
2022-12-08,"PRLA","northward_wind",9,2.24226371323069
2022-12-08,"PRLA","precipitation_flux",9,0
2022-12-08,"PRLA","relative_humidity",9,0.648161641756694
2022-12-08,"PRLA","surface_downwelling_longwave_flux_in_air",9,219.297668457031
2022-12-08,"PRLA","surface_downwelling_shortwave_flux_in_air",9,53.5
2022-12-08,"PRLA","air_pressure",10,96819.5533854167
2022-12-08,"PRLA","air_temperature",10,-20.6429139455159
2022-12-08,"PRLA","eastward_wind",10,-2.23996951803565
2022-12-08,"PRLA","northward_wind",10,-2.23996951803565
2022-12-08,"PRLA","precipitation_flux",10,1.15740742465412e-06
2022-12-08,"PRLA","relative_humidity",10,0.984537591934204
2022-12-08,"PRLA","surface_downwelling_longwave_flux_in_air",10,184.545356750488
2022-12-08,"PRLA","surface_downwelling_shortwave_flux_in_air",10,60
2022-12-08,"PRLA","air_pressure",11,95464.6181640625
2022-12-08,"PRLA","air_temperature",11,-13.267721303304
2022-12-08,"PRLA","eastward_wind",11,-0.515349445243677
2022-12-08,"PRLA","northward_wind",11,-0.515349445243677
2022-12-08,"PRLA","precipitation_flux",11,0
2022-12-08,"PRLA","relative_humidity",11,0.634657557010651
2022-12-08,"PRLA","surface_downwelling_longwave_flux_in_air",11,178.802322387695
2022-12-08,"PRLA","surface_downwelling_shortwave_flux_in_air",11,77.25
2022-12-08,"PRLA","air_pressure",12,96604.5382486979
2022-12-08,"PRLA","air_temperature",12,-12.594012705485
2022-12-08,"PRLA","eastward_wind",12,-2.79222021003564
2022-12-08,"PRLA","northward_wind",12,-2.79222021003564
2022-12-08,"PRLA","precipitation_flux",12,1.15740742465412e-06
2022-12-08,"PRLA","relative_humidity",12,0.961648308436076
2022-12-08,"PRLA","surface_downwelling_longwave_flux_in_air",12,232.25
2022-12-08,"PRLA","surface_downwelling_shortwave_flux_in_air",12,32.5
2022-12-08,"PRLA","air_pressure",13,96209.603515625
2022-12-08,"PRLA","air_temperature",13,-10.9670964558919
2022-12-08,"PRLA","eastward_wind",13,7.20067116618156
2022-12-08,"PRLA","northward_wind",13,7.20067116618156
2022-12-08,"PRLA","precipitation_flux",13,5.78703712327061e-06
2022-12-08,"PRLA","relative_humidity",13,0.86333515326182
2022-12-08,"PRLA","surface_downwelling_longwave_flux_in_air",13,212.25
2022-12-08,"PRLA","surface_downwelling_shortwave_flux_in_air",13,66.5
2022-12-08,"PRLA","air_pressure",14,95213.6484375
2022-12-08,"PRLA","air_temperature",14,-4.85875205993648
2022-12-08,"PRLA","eastward_wind",14,0.0348421338324746
2022-12-08,"PRLA","northward_wind",14,0.0348421338324746
2022-12-08,"PRLA","precipitation_flux",14,0
2022-12-08,"PRLA","relative_humidity",14,0.764712858200073
2022-12-08,"PRLA","surface_downwelling_longwave_flux_in_air",14,220.105514526367
2022-12-08,"PRLA","surface_downwelling_shortwave_flux_in_air",14,65
2022-12-08,"PRLA","air_pressure",15,95548.822265625
2022-12-08,"PRLA","air_temperature",15,-1.36089210510249
2022-12-08,"PRLA","eastward_wind",15,1.24413619376719
2022-12-08,"PRLA","northward_wind",15,1.24413619376719
2022-12-08,"PRLA","precipitation_flux",15,0
2022-12-08,"PRLA","relative_humidity",15,0.928688966433207
2022-12-08,"PRLA","surface_downwelling_longwave_flux_in_air",15,276.25
2022-12-08,"PRLA","surface_downwelling_shortwave_flux_in_air",15,55
2022-12-08,"PRLA","air_pressure",16,94718.9047851562
2022-12-08,"PRLA","air_temperature",16,1.12402585347496
2022-12-08,"PRLA","eastward_wind",16,6.2258498420318
2022-12-08,"PRLA","northward_wind",16,6.2258498420318
2022-12-08,"PRLA","precipitation_flux",16,0
2022-12-08,"PRLA","relative_humidity",16,0.867751436233521
2022-12-08,"PRLA","surface_downwelling_longwave_flux_in_air",16,260.75
2022-12-08,"PRLA","surface_downwelling_shortwave_flux_in_air",16,63.5
2022-12-08,"PRLA","air_pressure",17,94477.0852864583
2022-12-08,"PRLA","air_temperature",17,-0.692538706461562
2022-12-08,"PRLA","eastward_wind",17,-0.118464461217324
2022-12-08,"PRLA","northward_wind",17,-0.118464461217324
2022-12-08,"PRLA","precipitation_flux",17,0
2022-12-08,"PRLA","relative_humidity",17,0.906929883956909
2022-12-08,"PRLA","surface_downwelling_longwave_flux_in_air",17,260.25
2022-12-08,"PRLA","surface_downwelling_shortwave_flux_in_air",17,55
2022-12-08,"PRLA","air_pressure",18,95586.1284179688
2022-12-08,"PRLA","air_temperature",18,-0.436721928914324
2022-12-08,"PRLA","eastward_wind",18,3.56827474633853
2022-12-08,"PRLA","northward_wind",18,3.56827474633853
2022-12-08,"PRLA","precipitation_flux",18,0
2022-12-08,"PRLA","relative_humidity",18,0.546844903628031
