"datetime","site_id","variable","observation"
2017-10-09,"SUGG","temperature",27.6113235294118
2017-10-10,"SUGG","chla",NA
2017-10-10,"SUGG","oxygen",NA
2017-10-10,"SUGG","temperature",28.1218279569892
2017-10-11,"SUGG","chla",NA
2017-10-11,"SUGG","oxygen",NA
2017-10-11,"SUGG","temperature",28.2504787234043
2017-10-12,"SUGG","chla",NA
2017-10-12,"SUGG","oxygen",NA
2017-10-12,"SUGG","temperature",27.8428260869565
2017-10-13,"SUGG","chla",NA
2017-10-13,"SUGG","oxygen",NA
2017-10-13,"SUGG","temperature",27.8026785714286
2017-10-14,"SUGG","chla",NA
2017-10-14,"SUGG","oxygen",NA
2017-10-14,"SUGG","temperature",27.1476050420168
2017-10-15,"SUGG","chla",NA
2017-10-15,"SUGG","oxygen",NA
2017-10-15,"SUGG","temperature",27.1150917431193
2017-10-16,"SUGG","chla",NA
2017-10-16,"SUGG","oxygen",NA
2017-10-16,"SUGG","temperature",27.1908252427184
2017-10-17,"SUGG","chla",NA
2017-10-17,"SUGG","oxygen",NA
2017-10-17,"SUGG","temperature",26.6226495726496
2017-10-18,"SUGG","chla",NA
2017-10-18,"SUGG","oxygen",NA
2017-10-18,"SUGG","temperature",25.1049576271186
2017-10-19,"SUGG","chla",NA
2017-10-19,"SUGG","oxygen",NA
2017-10-19,"SUGG","temperature",24.7053846153846
2017-10-20,"SUGG","chla",NA
2017-10-20,"SUGG","oxygen",NA
2017-10-20,"SUGG","temperature",24.750474137931
2017-10-21,"SUGG","chla",NA
2017-10-21,"SUGG","oxygen",NA
2017-10-21,"SUGG","temperature",24.9518333333333
2017-10-22,"SUGG","chla",NA
2017-10-22,"SUGG","oxygen",NA
2017-10-22,"SUGG","temperature",25.1779385964912
2017-10-23,"SUGG","chla",NA
2017-10-23,"SUGG","oxygen",NA
2017-10-23,"SUGG","temperature",25.5911666666667
2017-10-24,"SUGG","chla",NA
2017-10-24,"SUGG","oxygen",NA
2017-10-24,"SUGG","temperature",25.4503846153846
2017-10-25,"SUGG","chla",NA
2017-10-25,"SUGG","oxygen",NA
2017-10-25,"SUGG","temperature",24.4869327731092
2017-10-26,"SUGG","chla",NA
2017-10-26,"SUGG","oxygen",NA
2017-10-26,"SUGG","temperature",23.1192173913043
2017-10-27,"SUGG","chla",NA
2017-10-27,"SUGG","oxygen",NA
2017-10-27,"SUGG","temperature",22.3299557522124
2017-10-28,"SUGG","chla",NA
2017-10-28,"SUGG","oxygen",NA
2017-10-28,"SUGG","temperature",22.1759459459459
2017-10-29,"SUGG","chla",NA
2017-10-29,"SUGG","oxygen",NA
2017-10-29,"SUGG","temperature",22.089375
2017-10-30,"SUGG","chla",NA
2017-10-30,"SUGG","oxygen",NA
2017-10-30,"SUGG","temperature",20.6241949152542
2017-10-31,"SUGG","chla",NA
2017-10-31,"SUGG","oxygen",NA
2017-10-31,"SUGG","temperature",19.8612264150943
2017-11-01,"SUGG","chla",NA
2017-11-01,"SUGG","oxygen",NA
2017-11-01,"SUGG","temperature",19.8231428571429
2017-11-02,"SUGG","chla",NA
2017-11-02,"SUGG","oxygen",NA
2017-11-02,"SUGG","temperature",20.2539423076923
2017-11-03,"SUGG","chla",NA
2017-11-03,"SUGG","oxygen",NA
2017-11-03,"SUGG","temperature",20.6009523809524
2017-11-04,"SUGG","chla",NA
2017-11-04,"SUGG","oxygen",NA
2017-11-04,"SUGG","temperature",21.0884939759036
2017-11-05,"SUGG","chla",NA
2017-11-05,"SUGG","oxygen",NA
2017-11-06,"SUGG","chla",NA
2017-11-06,"SUGG","oxygen",NA
2017-11-06,"SUGG","temperature",23.6953571428571
2017-11-07,"SUGG","chla",NA
2017-11-07,"SUGG","oxygen",NA
2017-11-07,"SUGG","temperature",22.6358415841584
2017-11-08,"SUGG","chla",NA
2017-11-08,"SUGG","oxygen",NA
2017-11-08,"SUGG","temperature",22.7804285714286
2017-11-09,"SUGG","chla",NA
2017-11-09,"SUGG","oxygen",NA
2017-11-09,"SUGG","temperature",23.0016489361702
2017-11-10,"SUGG","chla",NA
2017-11-10,"SUGG","oxygen",NA
2017-11-10,"SUGG","temperature",21.5088461538462
2017-11-11,"SUGG","chla",NA
2017-11-11,"SUGG","oxygen",NA
2017-11-11,"SUGG","temperature",20.2972881355932
2017-11-12,"SUGG","chla",NA
2017-11-12,"SUGG","oxygen",NA
2017-11-12,"SUGG","temperature",20.4933474576271
2017-11-13,"SUGG","chla",NA
2017-11-13,"SUGG","oxygen",NA
2017-11-13,"SUGG","temperature",21.1404910714286
2017-11-14,"SUGG","chla",NA
2017-11-14,"SUGG","oxygen",NA
2017-11-14,"SUGG","temperature",20.876375
2017-11-15,"SUGG","chla",NA
2017-11-15,"SUGG","oxygen",NA
2017-11-15,"SUGG","temperature",19.805756302521
2017-11-16,"SUGG","chla",NA
2017-11-16,"SUGG","oxygen",NA
2017-11-16,"SUGG","temperature",19.2971428571429
2017-11-17,"SUGG","chla",NA
2017-11-17,"SUGG","oxygen",NA
2017-11-17,"SUGG","temperature",19.0619902912621
2017-11-18,"SUGG","chla",NA
2017-11-18,"SUGG","oxygen",NA
2017-11-18,"SUGG","temperature",19.1434347826087
2017-11-19,"SUGG","chla",NA
2017-11-19,"SUGG","oxygen",NA
2017-11-19,"SUGG","temperature",19.3172457627119
2017-11-20,"SUGG","chla",NA
2017-11-20,"SUGG","oxygen",NA
2017-11-20,"SUGG","temperature",18.491512605042
2017-11-21,"SUGG","chla",NA
2017-11-21,"SUGG","oxygen",NA
2017-11-21,"SUGG","temperature",18.5772413793103
2017-11-22,"SUGG","chla",NA
2017-11-22,"SUGG","oxygen",NA
2017-11-22,"SUGG","temperature",18.8287980769231
2017-11-23,"SUGG","chla",NA
2017-11-23,"SUGG","oxygen",NA
2017-11-23,"SUGG","temperature",18.8841525423729
2017-11-24,"SUGG","chla",NA
2017-11-24,"SUGG","oxygen",NA
2017-11-24,"SUGG","temperature",18.5929310344828
2017-11-25,"SUGG","chla",NA
2017-11-25,"SUGG","oxygen",NA
2017-11-25,"SUGG","temperature",18.6485714285714
2017-11-26,"SUGG","chla",NA
2017-11-26,"SUGG","oxygen",NA
2017-11-26,"SUGG","temperature",18.7517567567568
2017-11-27,"SUGG","chla",NA
2017-11-27,"SUGG","oxygen",NA
2017-11-27,"SUGG","temperature",18.4777981651376
2017-11-28,"SUGG","chla",NA
2017-11-28,"SUGG","oxygen",NA
2017-11-28,"SUGG","temperature",18.4548684210526
2017-11-29,"SUGG","chla",NA
2017-11-29,"SUGG","oxygen",NA
2017-11-29,"SUGG","temperature",19.105811965812
2017-11-30,"SUGG","chla",NA
2017-11-30,"SUGG","oxygen",NA
2017-11-30,"SUGG","temperature",19.3454411764706
2017-12-01,"SUGG","chla",NA
2017-12-01,"SUGG","oxygen",NA
2017-12-01,"SUGG","temperature",19.3478301886792
2017-12-02,"SUGG","chla",NA
2017-12-02,"SUGG","oxygen",NA
2017-12-02,"SUGG","temperature",19.7939
2017-12-03,"SUGG","chla",NA
2017-12-03,"SUGG","oxygen",NA
2017-12-03,"SUGG","temperature",19.7425480769231
2017-12-04,"SUGG","chla",NA
2017-12-04,"SUGG","oxygen",NA
2017-12-04,"SUGG","temperature",19.2080973451327
2017-12-05,"SUGG","chla",NA
2017-12-05,"SUGG","oxygen",NA
2017-12-05,"SUGG","temperature",19.6711160714286
2017-12-06,"SUGG","chla",NA
2017-12-06,"SUGG","oxygen",NA
2017-12-06,"SUGG","temperature",20.2414406779661
2017-12-07,"SUGG","chla",NA
2017-12-07,"SUGG","oxygen",NA
2017-12-07,"SUGG","temperature",19.4983760683761
2017-12-08,"SUGG","chla",NA
2017-12-08,"SUGG","oxygen",NA
2017-12-08,"SUGG","temperature",18.2571666666667
2017-12-09,"SUGG","chla",NA
2017-12-09,"SUGG","oxygen",NA
2017-12-09,"SUGG","temperature",16.9866101694915
2017-12-10,"SUGG","chla",NA
2017-12-10,"SUGG","oxygen",NA
2017-12-10,"SUGG","temperature",15.5629166666667
2017-12-11,"SUGG","chla",NA
2017-12-11,"SUGG","oxygen",NA
2017-12-11,"SUGG","temperature",14.7928205128205
2017-12-12,"SUGG","chla",NA
2017-12-12,"SUGG","oxygen",NA
2017-12-12,"SUGG","temperature",14.5802542372881
2017-12-13,"SUGG","chla",NA
2017-12-13,"SUGG","oxygen",NA
2017-12-13,"SUGG","temperature",14.2510504201681
2017-12-14,"SUGG","chla",NA
2017-12-14,"SUGG","oxygen",NA
2017-12-14,"SUGG","temperature",13.9965137614679
2017-12-15,"SUGG","chla",NA
2017-12-15,"SUGG","oxygen",NA
2017-12-15,"SUGG","temperature",14.8522881355932
2017-12-16,"SUGG","chla",NA
2017-12-16,"SUGG","oxygen",NA
2017-12-16,"SUGG","temperature",14.9579646017699
2017-12-17,"SUGG","chla",NA
2017-12-17,"SUGG","oxygen",NA
2017-12-17,"SUGG","temperature",14.8440566037736
2017-12-18,"SUGG","chla",NA
2017-12-18,"SUGG","oxygen",NA
2017-12-18,"SUGG","temperature",15.7968584070796
2017-12-19,"SUGG","chla",NA
2017-12-19,"SUGG","oxygen",NA
2017-12-19,"SUGG","temperature",17.2475247524752
2017-12-20,"SUGG","chla",30.922131147541
2017-12-20,"SUGG","oxygen",5.11016393442623
2017-12-20,"SUGG","temperature",17.9613274336283
2017-12-21,"SUGG","chla",31.1342134831461
2017-12-21,"SUGG","oxygen",4.6188202247191
2017-12-21,"SUGG","temperature",18.6476086956522
2017-12-22,"SUGG","chla",NA
2017-12-22,"SUGG","oxygen",NA
2017-12-22,"SUGG","temperature",19.1658333333333
2017-12-23,"SUGG","chla",30.8242857142857
2017-12-23,"SUGG","oxygen",4.56777777777778
2017-12-23,"SUGG","temperature",19.4751428571429
2017-12-24,"SUGG","chla",30.770663507109
2017-12-24,"SUGG","oxygen",4.68582938388626
2017-12-24,"SUGG","temperature",19.7855603448276
2017-12-25,"SUGG","chla",30.6484090909091
2017-12-25,"SUGG","oxygen",4.94589743589744
2017-12-25,"SUGG","temperature",19.4075446428571
2017-12-26,"SUGG","chla",NA
2017-12-26,"SUGG","oxygen",NA
2017-12-26,"SUGG","temperature",17.3842272727273
2017-12-27,"SUGG","chla",NA
2017-12-27,"SUGG","oxygen",NA
2017-12-27,"SUGG","temperature",17.0298319327731
2017-12-28,"SUGG","chla",NA
2017-12-28,"SUGG","oxygen",NA
2017-12-28,"SUGG","temperature",16.4998290598291
2017-12-29,"SUGG","chla",27.3608
2017-12-29,"SUGG","oxygen",5.7524
2017-12-29,"SUGG","temperature",15.6324786324786
2017-12-30,"SUGG","chla",27.4235467980296
2017-12-30,"SUGG","oxygen",5.98541871921182
2017-12-30,"SUGG","temperature",14.8209829059829
2017-12-31,"SUGG","chla",27.496231884058
2017-12-31,"SUGG","oxygen",5.94328502415459
2017-12-31,"SUGG","temperature",14.3910550458716
2018-01-01,"SUGG","chla",27.4996
2018-01-01,"SUGG","oxygen",5.76736
2018-01-01,"SUGG","temperature",13.8552192982456
2018-01-02,"SUGG","chla",NA
2018-01-02,"SUGG","oxygen",NA
2018-01-02,"SUGG","temperature",11.8355309734513
2018-01-03,"SUGG","chla",27.9146153846154
2018-01-03,"SUGG","oxygen",8.57620512820513
2018-01-03,"SUGG","temperature",10.2291810344828
2018-01-04,"SUGG","chla",27.8106772908367
2018-01-04,"SUGG","oxygen",8.95932270916335
2018-01-04,"SUGG","temperature",9.29809734513274
2018-01-05,"SUGG","chla",27.6607142857143
2018-01-05,"SUGG","oxygen",9.10208333333333
2018-01-05,"SUGG","temperature",8.87816666666667
2018-01-06,"SUGG","chla",NA
2018-01-06,"SUGG","oxygen",NA
2018-01-06,"SUGG","temperature",8.63934782608696
2018-01-07,"SUGG","chla",NA
2018-01-07,"SUGG","oxygen",NA
2018-01-07,"SUGG","temperature",8.63458333333333
2018-01-08,"SUGG","chla",27.4667142857143
2018-01-08,"SUGG","oxygen",9.10828571428571
2018-01-08,"SUGG","temperature",9.07234513274336
2018-01-09,"SUGG","chla",27.4255411255411
2018-01-09,"SUGG","oxygen",8.99718614718615
2018-01-09,"SUGG","temperature",10.0736904761905
2018-01-10,"SUGG","chla",27.2979545454545
2018-01-10,"SUGG","oxygen",8.75018181818182
2018-01-11,"SUGG","chla",27.1546268656716
2018-01-11,"SUGG","oxygen",8.56022388059701
2018-01-11,"SUGG","temperature",16.0414285714286
2018-01-12,"SUGG","temperature",15.1785263157895
2018-01-13,"SUGG","temperature",14.7846296296296
2018-01-14,"SUGG","temperature",12.9635294117647
2018-01-15,"SUGG","temperature",12.0446666666667
2018-01-16,"SUGG","temperature",11.8997169811321
2018-01-17,"SUGG","chla",NA
2018-01-17,"SUGG","oxygen",NA
2018-01-17,"SUGG","temperature",12.3090625
2018-01-18,"SUGG","temperature",10.9318803418803
2018-01-19,"SUGG","chla",NA
2018-01-19,"SUGG","oxygen",NA
2018-01-19,"SUGG","temperature",10.3167
2018-01-20,"SUGG","chla",NA
2018-01-20,"SUGG","oxygen",NA
2018-01-20,"SUGG","temperature",10.5432380952381
2018-01-21,"SUGG","temperature",10.7941176470588
2018-01-22,"SUGG","temperature",12.2996808510638
2018-01-23,"SUGG","temperature",14.6684
2018-01-24,"SUGG","temperature",14.6616831683168
2018-01-25,"SUGG","temperature",13.7740816326531
2018-01-26,"SUGG","temperature",12.7487053571429
2018-01-27,"SUGG","chla",NA
2018-01-27,"SUGG","oxygen",NA
2018-01-27,"SUGG","temperature",13.4809130434783
2018-01-28,"SUGG","temperature",14.4890178571429
2018-01-29,"SUGG","chla",NA
2018-01-29,"SUGG","oxygen",NA
2018-01-29,"SUGG","temperature",15.5050442477876
2018-01-30,"SUGG","temperature",14.8839075630252
2018-01-31,"SUGG","chla",NA
2018-01-31,"SUGG","oxygen",NA
2018-01-31,"SUGG","temperature",14.1938938053097
2018-02-01,"SUGG","chla",NA
2018-02-01,"SUGG","oxygen",NA
2018-02-01,"SUGG","temperature",14.3127027027027
2018-02-02,"SUGG","chla",NA
2018-02-02,"SUGG","oxygen",NA
2018-02-02,"SUGG","temperature",15.0312389380531
2018-02-03,"SUGG","temperature",14.4311016949153
2018-02-04,"SUGG","temperature",14.4175630252101
2018-02-05,"SUGG","chla",NA
2018-02-05,"SUGG","oxygen",NA
2018-02-05,"SUGG","temperature",15.1819387755102
2018-02-06,"SUGG","chla",NA
2018-02-06,"SUGG","oxygen",NA
2018-02-06,"SUGG","temperature",15.4153333333333
2018-02-07,"SUGG","chla",NA
2018-02-07,"SUGG","oxygen",NA
2018-02-07,"SUGG","temperature",16.6841145833333
2018-02-08,"SUGG","chla",NA
2018-02-08,"SUGG","oxygen",NA
2018-02-08,"SUGG","temperature",17.7941891891892
2018-02-09,"SUGG","chla",NA
2018-02-09,"SUGG","oxygen",NA
2018-02-09,"SUGG","temperature",17.0723786407767
2018-02-10,"SUGG","temperature",18.3229901960784
2018-02-11,"SUGG","temperature",19.8767619047619
2018-02-12,"SUGG","temperature",20.7980582524272
2018-02-13,"SUGG","chla",NA
2018-02-13,"SUGG","oxygen",NA
2018-02-13,"SUGG","temperature",20.4211340206186
2018-02-14,"SUGG","chla",NA
2018-02-14,"SUGG","oxygen",NA
2018-02-14,"SUGG","temperature",19.051978021978
2018-02-15,"SUGG","chla",NA
2018-02-15,"SUGG","oxygen",NA
2018-02-16,"SUGG","chla",NA
2018-02-16,"SUGG","oxygen",NA
2018-02-17,"SUGG","chla",NA
2018-02-17,"SUGG","oxygen",NA
2018-02-18,"SUGG","chla",NA
2018-02-18,"SUGG","oxygen",NA
2018-02-19,"SUGG","chla",NA
2018-02-19,"SUGG","oxygen",NA
2018-02-20,"SUGG","chla",NA
2018-02-20,"SUGG","oxygen",NA
2018-02-21,"SUGG","chla",NA
2018-02-21,"SUGG","oxygen",NA
2018-02-22,"SUGG","chla",NA
2018-02-22,"SUGG","oxygen",NA
2018-02-23,"SUGG","chla",NA
2018-02-23,"SUGG","oxygen",NA
2018-02-24,"SUGG","chla",NA
2018-02-24,"SUGG","oxygen",NA
2018-02-25,"SUGG","chla",NA
2018-02-25,"SUGG","oxygen",NA
2018-02-26,"SUGG","chla",NA
2018-02-26,"SUGG","oxygen",NA
2018-02-27,"SUGG","chla",33.975
2018-02-27,"SUGG","oxygen",3.38333333333333
2018-02-27,"SUGG","temperature",23.626
2018-02-28,"SUGG","chla",33.84
2018-02-28,"SUGG","oxygen",3.69
2018-02-28,"SUGG","temperature",22.4694690265487
2018-03-01,"SUGG","temperature",22.8967672413793
2018-03-02,"SUGG","temperature",22.5540740740741
2018-03-03,"SUGG","temperature",21.5206779661017
2018-03-04,"SUGG","temperature",20.348025210084
2018-03-05,"SUGG","temperature",19.4740909090909
2018-03-06,"SUGG","temperature",19.2031651376147
2018-03-07,"SUGG","chla",NA
2018-03-07,"SUGG","oxygen",NA
2018-03-07,"SUGG","temperature",19.3286697247706
2018-03-08,"SUGG","temperature",18.7401327433628
2018-03-09,"SUGG","temperature",17.9038834951456
2018-03-10,"SUGG","temperature",17.9042477876106
2018-03-11,"SUGG","temperature",18.0157865168539
2018-03-12,"SUGG","temperature",18.8040555555556
2018-03-13,"SUGG","temperature",17.9024336283186
2018-03-14,"SUGG","chla",NA
2018-03-14,"SUGG","oxygen",NA
2018-03-14,"SUGG","temperature",17.8135169491525
2018-03-15,"SUGG","temperature",17.4709615384615
2018-03-16,"SUGG","temperature",17.7771904761905
2018-03-17,"SUGG","temperature",18.6731958762887
2018-03-18,"SUGG","chla",NA
2018-03-18,"SUGG","oxygen",NA
2018-03-18,"SUGG","temperature",19.805202020202
2018-03-19,"SUGG","temperature",20.6387254901961
2018-03-20,"SUGG","temperature",20.1938990825688
2018-03-21,"SUGG","temperature",19.4233980582524
2018-03-22,"SUGG","temperature",18.7091949152542
2018-03-23,"SUGG","temperature",18.4739075630252
2018-03-24,"SUGG","temperature",18.7850520833333
2018-03-25,"SUGG","temperature",19.2812719298246
2018-03-26,"SUGG","chla",NA
2018-03-26,"SUGG","oxygen",NA
2018-03-26,"SUGG","temperature",19.6394871794872
2018-03-27,"SUGG","chla",NA
2018-03-27,"SUGG","oxygen",NA
2018-03-27,"SUGG","temperature",19.2007589285714
2018-03-28,"SUGG","temperature",19.6652272727273
2018-03-29,"SUGG","chla",NA
2018-03-29,"SUGG","oxygen",NA
2018-03-29,"SUGG","temperature",21.297816091954
2018-03-30,"SUGG","temperature",21.9759375
2018-03-31,"SUGG","temperature",21.5829910714286
2018-04-01,"SUGG","chla",NA
2018-04-01,"SUGG","oxygen",NA
2018-04-01,"SUGG","temperature",21.3123529411765
2018-04-02,"SUGG","chla",NA
2018-04-02,"SUGG","oxygen",NA
2018-04-02,"SUGG","temperature",22.2598387096774
2018-04-03,"SUGG","temperature",23.7154395604396
2018-04-04,"SUGG","temperature",24.715
2018-04-05,"SUGG","temperature",23.4101685393258
2018-04-06,"SUGG","temperature",22.7689893617021
2018-04-07,"SUGG","temperature",23.4847272727273
2018-04-08,"SUGG","temperature",22.7597899159664
2018-04-09,"SUGG","temperature",21.77
2018-04-10,"SUGG","temperature",21.2965652173913
2018-04-11,"SUGG","chla",NA
2018-04-11,"SUGG","oxygen",NA
2018-04-11,"SUGG","temperature",20.8418556701031
2018-04-12,"SUGG","temperature",21.2725882352941
2018-04-13,"SUGG","temperature",21.7187951807229
2018-04-14,"SUGG","temperature",22.6910824742268
2018-04-15,"SUGG","temperature",23.0610215053763
2018-04-16,"SUGG","temperature",21.2734403669725
2018-04-17,"SUGG","chla",NA
2018-04-17,"SUGG","oxygen",NA
2018-04-17,"SUGG","temperature",20.8555714285714
2018-04-18,"SUGG","chla",NA
2018-04-18,"SUGG","oxygen",NA
2018-04-18,"SUGG","temperature",21.6464736842105
2018-04-19,"SUGG","chla",NA
2018-04-19,"SUGG","oxygen",NA
2018-04-19,"SUGG","temperature",22.5298453608247
2018-04-20,"SUGG","chla",NA
2018-04-20,"SUGG","oxygen",NA
2018-04-20,"SUGG","temperature",22.5917672413793
2018-04-21,"SUGG","temperature",21.601814159292
2018-04-22,"SUGG","temperature",21.9559583333333
2018-04-23,"SUGG","temperature",22.4917431192661
2018-04-24,"SUGG","chla",NA
2018-04-24,"SUGG","oxygen",NA
2018-04-24,"SUGG","temperature",23.7146261682243
2018-04-25,"SUGG","chla",NA
2018-04-25,"SUGG","oxygen",NA
2018-04-25,"SUGG","temperature",23.8461111111111
2018-04-26,"SUGG","temperature",24.6341262135922
2018-04-27,"SUGG","temperature",24.8594347826087
2018-04-28,"SUGG","temperature",24.7865
2018-04-29,"SUGG","temperature",25.31805
2018-04-30,"SUGG","temperature",25.1012209302326
2018-05-01,"SUGG","temperature",24.7419473684211
2018-05-02,"SUGG","temperature",24.6767647058824
2018-05-03,"SUGG","temperature",24.9663978494624
2018-05-04,"SUGG","temperature",25.1072471910112
2018-05-05,"SUGG","temperature",25.6410119047619
2018-05-06,"SUGG","temperature",25.8428125
2018-05-07,"SUGG","temperature",26.4222222222222
2018-05-08,"SUGG","chla",NA
2018-05-08,"SUGG","oxygen",NA
2018-05-08,"SUGG","temperature",26.3596031746032
2018-05-09,"SUGG","chla",NA
2018-05-09,"SUGG","oxygen",NA
2018-05-10,"SUGG","chla",NA
2018-05-10,"SUGG","oxygen",NA
2018-05-11,"SUGG","chla",NA
2018-05-11,"SUGG","oxygen",NA
2018-05-12,"SUGG","chla",NA
2018-05-12,"SUGG","oxygen",NA
2018-05-13,"SUGG","chla",NA
2018-05-13,"SUGG","oxygen",NA
2018-05-14,"SUGG","chla",NA
2018-05-14,"SUGG","oxygen",NA
2018-05-15,"SUGG","chla",NA
2018-05-15,"SUGG","oxygen",NA
2018-05-16,"SUGG","chla",NA
2018-05-16,"SUGG","oxygen",NA
2018-05-17,"SUGG","chla",NA
2018-05-17,"SUGG","oxygen",NA
2018-05-18,"SUGG","chla",NA
2018-05-18,"SUGG","oxygen",NA
2018-05-19,"SUGG","chla",NA
2018-05-19,"SUGG","oxygen",NA
2018-05-20,"SUGG","chla",NA
2018-05-20,"SUGG","oxygen",NA
2018-05-21,"SUGG","chla",NA
2018-05-21,"SUGG","oxygen",NA
2018-05-22,"SUGG","chla",NA
2018-05-22,"SUGG","oxygen",NA
2018-05-23,"SUGG","chla",NA
2018-05-23,"SUGG","oxygen",NA
2018-05-24,"SUGG","chla",NA
2018-05-24,"SUGG","oxygen",NA
2018-05-25,"SUGG","chla",NA
2018-05-25,"SUGG","oxygen",NA
2018-05-26,"SUGG","chla",NA
2018-05-26,"SUGG","oxygen",NA
2018-05-27,"SUGG","chla",NA
2018-05-27,"SUGG","oxygen",NA
2018-05-28,"SUGG","chla",NA
2018-05-28,"SUGG","oxygen",NA
2018-05-29,"SUGG","chla",NA
2018-05-29,"SUGG","oxygen",NA
2018-05-30,"SUGG","chla",NA
2018-05-30,"SUGG","oxygen",NA
2018-05-31,"SUGG","chla",NA
2018-05-31,"SUGG","oxygen",NA
2018-06-01,"SUGG","chla",NA
2018-06-01,"SUGG","oxygen",NA
2018-06-02,"SUGG","chla",NA
2018-06-02,"SUGG","oxygen",NA
2018-06-03,"SUGG","chla",NA
2018-06-03,"SUGG","oxygen",NA
2018-06-04,"SUGG","chla",NA
2018-06-04,"SUGG","oxygen",NA
2018-06-05,"SUGG","chla",NA
2018-06-05,"SUGG","oxygen",NA
2018-06-06,"SUGG","chla",NA
2018-06-06,"SUGG","oxygen",NA
2018-06-07,"SUGG","chla",NA
2018-06-07,"SUGG","oxygen",NA
2018-06-07,"SUGG","temperature",26.8
2018-06-08,"SUGG","chla",NA
2018-06-08,"SUGG","oxygen",NA
2018-06-09,"SUGG","chla",NA
2018-06-09,"SUGG","oxygen",NA
2018-06-10,"SUGG","chla",NA
2018-06-10,"SUGG","oxygen",NA
2018-06-11,"SUGG","chla",NA
2018-06-11,"SUGG","oxygen",NA
2018-06-12,"SUGG","chla",NA
2018-06-12,"SUGG","oxygen",NA
2018-06-13,"SUGG","chla",NA
2018-06-13,"SUGG","oxygen",NA
2018-06-14,"SUGG","chla",NA
2018-06-14,"SUGG","oxygen",NA
2018-06-15,"SUGG","chla",NA
2018-06-15,"SUGG","oxygen",NA
2018-06-16,"SUGG","chla",NA
2018-06-16,"SUGG","oxygen",NA
2018-06-17,"SUGG","chla",NA
2018-06-17,"SUGG","oxygen",NA
2018-06-18,"SUGG","chla",NA
2018-06-18,"SUGG","oxygen",NA
2018-06-18,"SUGG","temperature",29.44
2018-06-19,"SUGG","chla",NA
2018-06-19,"SUGG","oxygen",NA
2018-06-19,"SUGG","temperature",29.0813218390805
2018-06-20,"SUGG","temperature",29.3698850574713
2018-06-21,"SUGG","temperature",29.4938659793814
2018-06-22,"SUGG","temperature",29.78140625
2018-06-23,"SUGG","chla",NA
2018-06-23,"SUGG","oxygen",NA
2018-06-23,"SUGG","temperature",30.2365853658537
2018-06-24,"SUGG","chla",NA
2018-06-24,"SUGG","oxygen",NA
2018-06-25,"SUGG","chla",NA
2018-06-25,"SUGG","oxygen",NA
2018-06-26,"SUGG","chla",NA
2018-06-26,"SUGG","oxygen",NA
2018-06-27,"SUGG","chla",NA
2018-06-27,"SUGG","oxygen",NA
2018-06-28,"SUGG","chla",NA
2018-06-28,"SUGG","oxygen",NA
2018-06-29,"SUGG","chla",NA
2018-06-29,"SUGG","oxygen",NA
2018-06-30,"SUGG","chla",NA
2018-06-30,"SUGG","oxygen",NA
2018-07-01,"SUGG","chla",NA
2018-07-01,"SUGG","oxygen",NA
2018-07-02,"SUGG","chla",NA
2018-07-02,"SUGG","oxygen",NA
2018-07-03,"SUGG","chla",NA
2018-07-03,"SUGG","oxygen",NA
2018-07-04,"SUGG","chla",NA
2018-07-04,"SUGG","oxygen",NA
2018-07-05,"SUGG","chla",NA
2018-07-05,"SUGG","oxygen",NA
2018-07-06,"SUGG","chla",NA
2018-07-06,"SUGG","oxygen",NA
2018-07-07,"SUGG","chla",NA
2018-07-07,"SUGG","oxygen",NA
2018-07-08,"SUGG","chla",NA
2018-07-08,"SUGG","oxygen",NA
2018-07-09,"SUGG","chla",NA
2018-07-09,"SUGG","oxygen",NA
2018-07-10,"SUGG","chla",NA
2018-07-10,"SUGG","oxygen",NA
2018-07-10,"SUGG","temperature",31.0056666666667
2018-07-11,"SUGG","chla",NA
2018-07-11,"SUGG","oxygen",NA
2018-07-11,"SUGG","temperature",30.2447058823529
2018-07-12,"SUGG","chla",NA
2018-07-12,"SUGG","oxygen",NA
2018-07-12,"SUGG","temperature",30.2992465753425
2018-07-13,"SUGG","chla",NA
2018-07-13,"SUGG","oxygen",NA
2018-07-13,"SUGG","temperature",30.6425974025974
2018-07-14,"SUGG","chla",NA
2018-07-14,"SUGG","oxygen",NA
2018-07-14,"SUGG","temperature",30.6157865168539
2018-07-15,"SUGG","chla",NA
2018-07-15,"SUGG","oxygen",NA
2018-07-15,"SUGG","temperature",30.3189
2018-07-16,"SUGG","chla",NA
2018-07-16,"SUGG","oxygen",NA
2018-07-16,"SUGG","temperature",30.1029569892473
2018-07-17,"SUGG","chla",NA
2018-07-17,"SUGG","oxygen",NA
2018-07-17,"SUGG","temperature",29.9111261261261
2018-07-18,"SUGG","chla",NA
2018-07-18,"SUGG","oxygen",NA
2018-07-18,"SUGG","temperature",29.1205913978495
2018-07-19,"SUGG","chla",NA
2018-07-19,"SUGG","oxygen",NA
2018-07-19,"SUGG","temperature",28.9376785714286
2018-07-20,"SUGG","temperature",28.6778991596639
2018-07-21,"SUGG","temperature",28.7915151515152
2018-07-22,"SUGG","temperature",28.346125
2018-07-23,"SUGG","temperature",27.2224299065421
2018-07-24,"SUGG","temperature",27.7455454545455
2018-07-25,"SUGG","temperature",28.5131603773585
2018-07-26,"SUGG","temperature",29.1775
2018-07-27,"SUGG","temperature",29.3777710843374
